category,file_name,file_path,size_bytes,size_mb,date_archived
music-analysis/Love is rubbish Let's Get Trashy,Love is rubbish Let's Get Trashy (Remix)329 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy/Love is rubbish Let's Get Trashy (Remix)329 (1)_analysis.txt,3293,0.0,2025-06-01 16:37:11
music-analysis/Love is rubbish Let's Get Trashy,Love is rubbish Let's Get Trashy (Remix)329_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy/Love is rubbish Let's Get Trashy (Remix)329_analysis.txt,3034,0.0,2025-06-02 02:30:49
music-analysis/Love is rubbish Let's Get Trashy,Love is rubbish Let's Get Trashy (Remix)331_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy/Love is rubbish Let's Get Trashy (Remix)331_analysis.txt,3265,0.0,2025-06-01 16:36:22
music-analysis/Love is rubbish Let's Get Trashy,Love is rubbish Let's Get Trashy (Remix)332_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy/Love is rubbish Let's Get Trashy (Remix)332_analysis.txt,3003,0.0,2025-06-02 13:07:03
music-analysis/Love is rubbish Let's Get Trashy,Love is rubbish Let's Get Trashy (Remix)341_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy/Love is rubbish Let's Get Trashy (Remix)341_analysis.txt,3187,0.0,2025-06-02 02:09:13
music-analysis/Love is rubbish Let's Get Trashy (Remix)234,Love is rubbish Let's Get Trashy (Remix)234_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)234/Love is rubbish Let's Get Trashy (Remix)234_analysis.txt,3563,0.0,2025-06-02 02:10:34
music-analysis/Love is rubbish Let's Get Trashy (Remix)244,Love is rubbish Let's Get Trashy (Remix)244_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)244/Love is rubbish Let's Get Trashy (Remix)244_analysis.txt,3784,0.0,2025-06-02 02:16:00
music-analysis/Love is rubbish Let's Get Trashy (Remix)254,Love is rubbish Let's Get Trashy (Remix)254_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)254/Love is rubbish Let's Get Trashy (Remix)254_analysis.txt,3881,0.0,2025-06-02 02:22:22
music-analysis/Love is rubbish Let's Get Trashy (Remix)257,Love is rubbish Let's Get Trashy (Remix)257_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)257/Love is rubbish Let's Get Trashy (Remix)257_analysis.txt,3403,0.0,2025-06-02 02:23:52
music-analysis/Love is rubbish Let's Get Trashy (Remix)259*,Love is rubbish Let's Get Trashy (Remix)259*_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)259*/Love is rubbish Let's Get Trashy (Remix)259*_analysis.txt,3255,0.0,2025-06-02 02:27:31
music-analysis/Love is rubbish Let's Get Trashy (Remix)304,Love is rubbish Let's Get Trashy (Remix)304_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)304/Love is rubbish Let's Get Trashy (Remix)304_analysis.txt,3183,0.0,2025-06-02 13:05:48
music-analysis/Love is rubbish Let's Get Trashy (Remix)304 (1),Love is rubbish Let's Get Trashy (Remix)304 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)304 (1)/Love is rubbish Let's Get Trashy (Remix)304 (1)_analysis.txt,3617,0.0,2025-06-02 02:08:32
music-analysis/Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock,Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock/Love is rubbish Let's Get Trashy (Remix)304-acoustic-FOLK-rock_analysis.txt,3096,0.0,2025-06-02 02:42:37
music-analysis/Love is rubbish Let's Get Trashy (Remix)306,Love is rubbish Let's Get Trashy (Remix)306_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)306/Love is rubbish Let's Get Trashy (Remix)306_analysis.txt,3501,0.0,2025-06-01 16:42:22
music-analysis/Love is rubbish Let's Get Trashy (Remix)308,Love is rubbish Let's Get Trashy (Remix)308_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)308/Love is rubbish Let's Get Trashy (Remix)308_analysis.txt,3235,0.0,2025-06-02 02:21:24
music-analysis/Love is rubbish Let's Get Trashy (Remix)317,Love is rubbish Let's Get Trashy (Remix)317_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)317/Love is rubbish Let's Get Trashy (Remix)317_analysis.txt,3468,0.0,2025-06-02 02:33:13
music-analysis/Love is rubbish Let's Get Trashy (Remix)317 (1),Love is rubbish Let's Get Trashy (Remix)317 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)317 (1)/Love is rubbish Let's Get Trashy (Remix)317 (1)_analysis.txt,2976,0.0,2025-06-01 16:38:48
music-analysis/Love is rubbish Let's Get Trashy (Remix)318,Love is rubbish Let's Get Trashy (Remix)318_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)318/Love is rubbish Let's Get Trashy (Remix)318_analysis.txt,3009,0.0,2025-06-01 16:35:37
music-analysis/Love is rubbish Let's Get Trashy (Remix)318 (1),Love is rubbish Let's Get Trashy (Remix)318 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)318 (1)/Love is rubbish Let's Get Trashy (Remix)318 (1)_analysis.txt,3646,0.0,2025-06-01 16:53:23
music-analysis/Love is rubbish Let's Get Trashy (Remix)319,Love is rubbish Let's Get Trashy (Remix)319_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)319/Love is rubbish Let's Get Trashy (Remix)319_analysis.txt,2605,0.0,2025-06-02 02:18:40
music-analysis/Love is rubbish Let's Get Trashy (Remix)329,Love is rubbish Let's Get Trashy (Remix)329_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)329/Love is rubbish Let's Get Trashy (Remix)329_analysis.txt,3034,0.0,2025-06-02 02:30:49
music-analysis/Love is rubbish Let's Get Trashy (Remix)329 (1),Love is rubbish Let's Get Trashy (Remix)329 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)329 (1)/Love is rubbish Let's Get Trashy (Remix)329 (1)_analysis.txt,3293,0.0,2025-06-01 16:37:11
music-analysis/Love is rubbish Let's Get Trashy (Remix)331,Love is rubbish Let's Get Trashy (Remix)331_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)331/Love is rubbish Let's Get Trashy (Remix)331_analysis.txt,3265,0.0,2025-06-01 16:36:22
music-analysis/Love is rubbish Let's Get Trashy (Remix)341,Love is rubbish Let's Get Trashy (Remix)341_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love is rubbish Let's Get Trashy (Remix)341/Love is rubbish Let's Get Trashy (Remix)341_analysis.txt,3187,0.0,2025-06-02 02:09:13
music-analysis/Love_in_Imperfection_(Remastered)2,Love_in_Imperfection_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2_analysis.txt,2622,0.0,2025-01-30 14:09:41
music-analysis/Love_in_Imperfection_(Remastered)2,Love_in_Imperfection_(Remastered)2_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2_analysis_1_1.txt,2622,0.0,2025-01-30 14:09:41
music-analysis/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2,Love_in_Imperfection_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2_analysis.txt,2626,0.0,2025-01-30 14:59:19
music-analysis/Love_is_rubbish_Lets_Get_Trashy,Love_is_rubbish_Lets_Get_Trashy_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_is_rubbish_Lets_Get_Trashy/Love_is_rubbish_Lets_Get_Trashy_analysis.txt,2208,0.0,2025-01-30 14:11:32
music-analysis/Love_is_rubbish_Lets_Get_Trashy/Love_is_rubbish_Lets_Get_Trashy,Love_is_rubbish_Lets_Get_Trashy_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_is_rubbish_Lets_Get_Trashy/Love_is_rubbish_Lets_Get_Trashy/Love_is_rubbish_Lets_Get_Trashy_analysis.txt,2638,0.0,2025-01-30 15:01:11
music-analysis/Moonly_Alley,Moonly_Alley_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Moonly_Alley/Moonly_Alley_analysis_1_1.txt,3159,0.0,2025-04-04 09:53:41
music-analysis/No More Love Songs - Encore,No More Love Songs - Encore (Remastered) (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs - Encore/No More Love Songs - Encore (Remastered) (1)_analysis.txt,3226,0.0,2025-06-02 02:02:05
music-analysis/No More Love Songs - Encore,No More Love Songs - Encore (Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs - Encore/No More Love Songs - Encore (Remastered)_analysis.txt,3033,0.0,2025-06-02 02:33:54
music-analysis/No More Love Songs - Encore (Remastered),No More Love Songs - Encore (Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs - Encore (Remastered)/No More Love Songs - Encore (Remastered)_analysis.txt,3033,0.0,2025-06-02 02:33:54
music-analysis/No More Love Songs - Encore (Remastered) (1),No More Love Songs - Encore (Remastered) (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs - Encore (Remastered) (1)/No More Love Songs - Encore (Remastered) (1)_analysis.txt,3226,0.0,2025-06-02 02:02:05
music-analysis/No More Love Songs - Encore (Remastered) (2),No More Love Songs - Encore (Remastered) (2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs - Encore (Remastered) (2)/No More Love Songs - Encore (Remastered) (2)_analysis.txt,3553,0.0,2025-06-02 02:44:51
music-analysis/No More Love Songs246,No More Love Songs246_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs246/No More Love Songs246_analysis.txt,3056,0.0,2025-06-02 02:31:02
music-analysis/No More Love Songs249,No More Love Songs249_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs249/No More Love Songs249_analysis.txt,2854,0.0,2025-06-02 02:13:58
music-analysis/No More Love Songs324,No More Love Songs324_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs324/No More Love Songs324_analysis.txt,3288,0.0,2025-06-02 02:32:37
music-analysis/No More Love Songs344,No More Love Songs344_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs344/No More Love Songs344_analysis.txt,3377,0.0,2025-06-02 02:40:20
music-analysis/NoteGPT_AI_Podcast_1748819998017,NoteGPT_AI_Podcast_1748819998017_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/NoteGPT_AI_Podcast_1748819998017/NoteGPT_AI_Podcast_1748819998017_analysis.txt,3591,0.0,2025-06-02 13:07:36
music-analysis/NoteGPT_AI_Podcast_1748823388204,NoteGPT_AI_Podcast_1748823388204_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/NoteGPT_AI_Podcast_1748823388204/NoteGPT_AI_Podcast_1748823388204_analysis.txt,3562,0.0,2025-06-02 02:38:30
music-analysis/Powerful233,Powerful233_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Powerful233/Powerful233_analysis.txt,3229,0.0,2025-06-02 02:04:15
music-analysis/Recycled_Symphony2_(Remastered),Recycled_Symphony2_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered)_analysis.txt,2562,0.0,2025-01-30 14:04:03
music-analysis/Recycled_Symphony2_(Remastered),Recycled_Symphony2_(Remastered)_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered)_analysis_1_1.txt,2562,0.0,2025-01-30 14:04:03
music-analysis/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered),Recycled_Symphony2_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered)_analysis.txt,3228,0.0,2025-01-30 14:53:38
music-analysis/Sammy's Serenade (Remastered x2)2,Sammy's Serenade (Remastered x2)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammy's Serenade (Remastered x2)2/Sammy's Serenade (Remastered x2)2_analysis.txt,3393,0.0,2025-06-02 02:20:30
music-analysis/Sammys_Serenade_(Remastered),Sammys_Serenade_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered)_analysis.txt,2710,0.0,2025-01-30 14:07:19
music-analysis/Sammys_Serenade_(Remastered),Sammys_Serenade_(Remastered)_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered)_analysis_1_1.txt,2710,0.0,2025-01-30 14:07:19
music-analysis/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered),Sammys_Serenade_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered)_analysis.txt,2944,0.0,2025-01-30 14:57:00
music-analysis/Sammys_Serenade_(Remastered)2,Sammys_Serenade_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2_analysis.txt,3027,0.0,2025-01-30 15:00:28
music-analysis/Sammys_Serenade_(Remastered)2,Sammys_Serenade_(Remastered)2_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2_analysis2_1_1.txt,2753,0.0,2025-01-30 14:10:54
music-analysis/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2,Sammys_Serenade_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2_analysis.txt,3027,0.0,2025-01-30 15:00:28
music-analysis/Shadows on the Horizon,Shadows on the Horizon_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Shadows on the Horizon/Shadows on the Horizon_analysis.txt,3509,0.0,2025-05-31 22:40:42
music-analysis/Shadows on the Horizon (1),Shadows on the Horizon (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Shadows on the Horizon (1)/Shadows on the Horizon (1)_analysis.txt,3024,0.0,2025-05-31 22:41:24
"music-analysis/Stacie, the Wind Don’t Ask Why319","Stacie, the Wind Don’t Ask Why319_analysis.txt","03_ARCHIVES/intelligent-declutter/music-analysis/Stacie, the Wind Don’t Ask Why319/Stacie, the Wind Don’t Ask Why319_analysis.txt",3406,0.0,2025-06-02 02:26:22
music-analysis/The_Alley_King_(Remastered)1,The_Alley_King_(Remastered)1_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Alley_King_(Remastered)1/The_Alley_King_(Remastered)1_analysis2_1_1.txt,2944,0.0,2025-01-30 14:11:47
music-analysis/The_Alley_King_(Remastered)1/The_Alley_King_(Remastered)1,The_Alley_King_(Remastered)1_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Alley_King_(Remastered)1/The_Alley_King_(Remastered)1/The_Alley_King_(Remastered)1_analysis.txt,3224,0.0,2025-01-30 15:01:29
music-analysis/The_Sound_of_Ancestors_(Remastered)1,The_Sound_of_Ancestors_(Remastered)1_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Sound_of_Ancestors_(Remastered)1/The_Sound_of_Ancestors_(Remastered)1_analysis_1_1.txt,3245,0.0,2025-01-30 14:07:31
music-analysis/The_Sound_of_Ancestors_(Remastered)1/The_Sound_of_Ancestors_(Remastered)1,The_Sound_of_Ancestors_(Remastered)1_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Sound_of_Ancestors_(Remastered)1/The_Sound_of_Ancestors_(Remastered)1/The_Sound_of_Ancestors_(Remastered)1_analysis.txt,2899,0.0,2025-01-30 14:57:10
music-analysis/Willow Tree (Remix)-059,Willow Tree (Remix)-059_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-059/Willow Tree (Remix)-059_analysis.txt,3471,0.0,2025-06-02 02:22:05
music-analysis/Willow Tree (Remix)-103,Willow Tree (Remix)-103_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-103/Willow Tree (Remix)-103_analysis.txt,3288,0.0,2025-06-02 02:13:20
music-analysis/Willow Tree (Remix)-127,Willow Tree (Remix)-127_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-127/Willow Tree (Remix)-127_analysis.txt,3104,0.0,2025-06-02 02:34:44
music-analysis/Willow Tree (Remix)-142,Willow Tree (Remix)-142_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-142/Willow Tree (Remix)-142_analysis.txt,3730,0.0,2025-06-02 02:39:02
music-analysis/Willow Tree (Remix)-142 (1),Willow Tree (Remix)-142 (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-142 (1)/Willow Tree (Remix)-142 (1)_analysis.txt,3240,0.0,2025-06-02 13:11:27
music-analysis/Willow Tree (Remix)-154,Willow Tree (Remix)-154_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-154/Willow Tree (Remix)-154_analysis.txt,3100,0.0,2025-06-02 13:03:25
music-analysis/Willow Tree (Remix)-206,Willow Tree (Remix)-206_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree (Remix)-206/Willow Tree (Remix)-206_analysis.txt,3118,0.0,2025-06-02 02:07:39
music-analysis/Willow Tree341,Willow Tree341_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow Tree341/Willow Tree341_analysis.txt,3244,0.0,2025-06-02 02:13:05
music-analysis/Willow_whispers-322,Willow_whispers-322_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-322/Willow_whispers-322_analysis.txt,3035,0.0,2025-01-30 15:00:58
music-analysis/Willow_whispers-322,Willow_whispers-322_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-322/Willow_whispers-322_analysis2_1_1.txt,3653,0.0,2025-04-04 09:54:01
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill (Remastered x2) (2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill (Remastered x2) (2)_analysis.txt,3186,0.0,2025-06-02 02:03:58
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill (Remastered x2) (3)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill (Remastered x2) (3)_analysis.txt,3473,0.0,2025-06-02 02:07:26
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill (Remastered x2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill (Remastered x2)_analysis.txt,3944,0.0,2025-06-02 02:31:42
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill (Remastered) (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill (Remastered) (1)_analysis.txt,3147,0.0,2025-06-02 02:29:03
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill (Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill (Remastered)_analysis.txt,3275,0.0,2025-06-02 02:11:23
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill_analysis-1_2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill_analysis-1_2_1_1.txt,2103,0.0,2025-01-30 14:54:09
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill_analysis.txt,1120,0.0,2025-01-04 21:32:06
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill_analysis2_1_1.txt,1120,0.0,2025-01-04 21:32:06
music-analysis/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill_analysis_1_1.txt,2201,0.0,2025-01-30 14:04:38
music-analysis/Willow_whispers-feelers-chill (Remastered x2),Willow_whispers-feelers-chill (Remastered x2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered x2)/Willow_whispers-feelers-chill (Remastered x2)_analysis.txt,3944,0.0,2025-06-02 02:31:42
music-analysis/Willow_whispers-feelers-chill (Remastered x2) (1),Willow_whispers-feelers-chill (Remastered x2) (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered x2) (1)/Willow_whispers-feelers-chill (Remastered x2) (1)_analysis.txt,3572,0.0,2025-06-02 02:40:01
music-analysis/Willow_whispers-feelers-chill (Remastered x2) (2),Willow_whispers-feelers-chill (Remastered x2) (2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered x2) (2)/Willow_whispers-feelers-chill (Remastered x2) (2)_analysis.txt,3186,0.0,2025-06-02 02:03:58
music-analysis/Willow_whispers-feelers-chill (Remastered x2) (3),Willow_whispers-feelers-chill (Remastered x2) (3)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered x2) (3)/Willow_whispers-feelers-chill (Remastered x2) (3)_analysis.txt,3473,0.0,2025-06-02 02:07:26
music-analysis/Willow_whispers-feelers-chill (Remastered),Willow_whispers-feelers-chill (Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered)/Willow_whispers-feelers-chill (Remastered)_analysis.txt,3275,0.0,2025-06-02 02:11:23
music-analysis/Willow_whispers-feelers-chill (Remastered) (1),Willow_whispers-feelers-chill (Remastered) (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill (Remastered) (1)/Willow_whispers-feelers-chill (Remastered) (1)_analysis.txt,3147,0.0,2025-06-02 02:29:03
music-analysis/Willow_whispers-feelers-chill-lady,Willow_whispers-feelers-chill-lady_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady_analysis.txt,2716,0.0,2025-01-30 14:08:56
music-analysis/Willow_whispers-feelers-chill-lady,Willow_whispers-feelers-chill-lady_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady_analysis_1_1.txt,2716,0.0,2025-01-30 14:08:56
music-analysis/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady,Willow_whispers-feelers-chill-lady_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady_analysis.txt,3041,0.0,2025-01-30 14:58:43
music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill,Willow_whispers-feelers-chill_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill_analysis.txt,2103,0.0,2025-01-30 14:54:09
music-analysis/Willow_whispers-feels,Willow_whispers-feels_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feels/Willow_whispers-feels_analysis.txt,2310,0.0,2025-01-30 14:09:17
music-analysis/Willow_whispers-feels,Willow_whispers-feels_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feels/Willow_whispers-feels_analysis_1_1.txt,2310,0.0,2025-01-30 14:09:17
music-analysis/Willow_whispers-feels/Willow_whispers-feels,Willow_whispers-feels_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feels/Willow_whispers-feels/Willow_whispers-feels_analysis.txt,2688,0.0,2025-01-30 14:59:07
music-analysis/Willow_whispers-folk-355,Willow_whispers-folk-355_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-folk-355/Willow_whispers-folk-355_analysis.txt,2165,0.0,2025-01-30 14:07:44
music-analysis/Willow_whispers-folk-355,Willow_whispers-folk-355_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-folk-355/Willow_whispers-folk-355_analysis_1_1.txt,2165,0.0,2025-01-30 14:07:44
music-analysis/Willow_whispers-folk-355/Willow_whispers-folk-355,Willow_whispers-folk-355_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-folk-355/Willow_whispers-folk-355/Willow_whispers-folk-355_analysis.txt,3149,0.0,2025-01-30 14:57:21
music-analysis/Willow_whispers-indie-folk-feelers,Willow_whispers-indie-folk-feelers_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers_analysis.txt,2457,0.0,2025-01-30 14:04:48
music-analysis/Willow_whispers-indie-folk-feelers,Willow_whispers-indie-folk-feelers_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers_analysis_1_1.txt,2457,0.0,2025-01-30 14:04:48
music-analysis/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers,Willow_whispers-indie-folk-feelers_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers_analysis.txt,2633,0.0,2025-01-30 14:54:19
